event_id,kickoff,comp,event_name,strategy,paper,pnl,cum_pnl
35141666,2026-01-14T15:45:00+00:00,UAE Arabian Gulf League,Al Sharjah v Al Bataeh,LTD60,1,100.0,2430.0
35136843,2026-01-14T17:30:00+00:00,Saudi Professional League,Al-Shabab (KSA) v NEOM Sports Club,LTD60,1,100.0,2530.0
35136930,2026-01-14T17:30:00+00:00,Saudi Professional League,Al Ahli v Al-Taawoun Buraidah,LTD60,1,100.0,2630.0
35123710,2026-01-14T19:30:00+00:00,Swiss Super League,Sion v Winterthur,LTD60,1,200.0,2830.0
35124084,2026-01-14T19:30:00+00:00,Swiss Super League,Servette v Lausanne,LTD60,1,200.0,3030.0
35118872,2026-01-15T01:00:00+00:00,Mexican Liga MX,Queretaro v Tijuana,LTD60,1,100.0,3130.0
35118878,2026-01-15T01:05:00+00:00,Mexican Liga MX,CF America v Atletico San Luis,LTD60,1,100.0,3230.0
35118874,2026-01-15T03:06:00+00:00,Mexican Liga MX,Tigres v Pumas UNAM,LTD60,1,100.0,3330.0
35119018,2026-01-15T03:10:00+00:00,Mexican Liga MX,Toluca v Santos Laguna,LTD60,1,100.0,3430.0
35150027,2026-01-15T15:45:00+00:00,UAE Arabian Gulf League,Al Ahli (UAE) v Ajman Club,LTD60,1,100.0,3530.0
35153942,2026-01-16T11:30:00+00:00,Singapore Premier League,Tampines Rovers v Courts Young Lions,LTD60,1,100.0,3630.0
35155042,2026-01-16T13:00:00+00:00,English U21 Pro Development League,Colchester United U21 v Bournemouth U21,LTD60,1,100.0,3730.0
35155158,2026-01-16T13:30:00+00:00,English U21 Pro Development League,Millwall U21 v Swansea U21,LTD60,1,100.0,3830.0
35155206,2026-01-16T13:30:00+00:00,English U21 Pro Development League,Queens Park Rangers U21 v Brentford U21,LTD60,1,0.0,3830.0
35149159,2026-01-16T13:40:00+00:00,Saudi Professional League,Al Najma Club v Al-Fateh (KSA),LTD60,1,-320.0,3510.0
35148239,2026-01-16T14:45:00+00:00,Saudi Professional League,Al-Khaleej Saihat v Al-Akhdoud,LTD60,1,100.0,3610.0
35079547,2026-01-16T17:30:00+00:00,German Bundesliga 2,Fortuna Dusseldorf v Arminia Bielefeld,LTD60,1,100.0,3710.0
35079714,2026-01-16T17:30:00+00:00,German Bundesliga 2,Braunschweig v FC Magdeburg,LTD60,1,100.0,3810.0
35149166,2026-01-16T17:30:00+00:00,Saudi Professional League,Al-Ittihad v Al-Ettifaq,LTD60,1,100.0,3910.0
35079882,2026-01-16T18:00:00+00:00,French Ligue 1,Monaco v Lorient,LTD60,1,200.0,4110.0
35108757,2026-01-16T18:00:00+00:00,German 3 Liga,Jahn Regensburg v Ingolstadt,LTD60,1,100.0,4210.0
35079851,2026-01-16T20:00:00+00:00,French Ligue 1,Paris St-G v Lille,LTD60,1,0.0,4210.0
35140609,2026-01-17T03:00:00+00:00,Mexican Liga MX,Mazatlan FC v Monterrey,LTD60,1,100.0,4310.0
35158167,2026-01-17T11:30:00+00:00,Singapore Premier League,Albirex Niigata (SIN) v Tanjong Pagar United,LTD60,1,100.0,4410.0
35079549,2026-01-17T12:00:00+00:00,German Bundesliga 2,Dynamo Dresden v Greuther Furth,LTD60,1,100.0,4510.0
35079734,2026-01-17T12:00:00+00:00,German Bundesliga 2,Nurnberg v Elversberg,LTD60,1,100.0,4610.0
35079732,2026-01-17T12:00:00+00:00,German Bundesliga 2,Preussen Munster v Karlsruhe,LTD60,1,100.0,4710.0
35136752,2026-01-17T12:30:00+00:00,English Sky Bet League 1,Wigan v Bolton,LTD60,1,100.0,4810.0
35136753,2026-01-17T12:30:00+00:00,English Sky Bet League 1,Bradford v Cardiff,LTD60,1,100.0,4910.0
35108745,2026-01-17T13:00:00+00:00,German 3 Liga,SSV Ulm v Wehen Wiesbaden,LTD60,1,100.0,5010.0
35108741,2026-01-17T13:00:00+00:00,German 3 Liga,Verl v Waldhof Mannheim,LTD60,1,100.0,5110.0
35108742,2026-01-17T13:00:00+00:00,German 3 Liga,1860 Munich v Rot-Weiss Essen,LTD60,1,-280.0,4830.0
35108657,2026-01-17T13:00:00+00:00,German 3 Liga,Saarbrucken v Cottbus,LTD60,1,-320.0,4510.0
35108746,2026-01-17T13:00:00+00:00,German 3 Liga,Hansa Rostock v Erzgebirge,LTD60,1,100.0,4610.0
35151432,2026-01-17T13:05:00+00:00,UAE Arabian Gulf League,Al-Khaleej Khor Fakkan v Al Nasr (UAE),LTD60,1,-309.99999999999994,4300.0
35151437,2026-01-17T13:05:00+00:00,UAE Arabian Gulf League,Al Wasl v Al Jazira,LTD60,1,100.0,4400.0
35080270,2026-01-17T13:30:00+00:00,Greek Super League,Panserraikos v Kifisia,LTD60,1,100.0,4500.0
35151913,2026-01-17T13:35:00+00:00,Saudi Professional League,Al-Feiha v Dhamk,LTD60,1,-260.0,4240.0
35141161,2026-01-17T14:00:00+00:00,Cypriot 1st Division,Ethnikos Achnas v Aris FC Limassol,LTD60,1,0.0,4240.0
35151189,2026-01-17T15:00:00+00:00,English National League North,Curzon Ashton v AFC Telford,LTD60,1,100.0,4340.0
35157633,2026-01-17T15:00:00+00:00,Scottish League One,Peterhead v Hamilton,LTD60,1,100.0,4440.0
35136822,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Barnsley v Blackpool,LTD60,1,100.0,4540.0
35137479,2026-01-17T15:00:00+00:00,Cypriot 1st Division,Akritas Chlorakas v A.E.L.,LTD60,1,100.0,4640.0
35136844,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Burton Albion v Huddersfield,LTD60,1,100.0,4740.0
35151174,2026-01-17T15:00:00+00:00,English National League North,Buxton v Marine FC,LTD60,1,100.0,4840.0
35136917,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Stockport v Rotherham,LTD60,1,100.0,4940.0
35136827,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Luton v Lincoln,LTD60,1,-240.0,4700.0
35151178,2026-01-17T15:00:00+00:00,English National League North,Merthyr Town v Peterborough Sports FC,LTD60,1,100.0,4800.0
35136840,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Mansfield v Port Vale,LTD60,1,100.0,4900.0
35151208,2026-01-17T15:00:00+00:00,English National League North,Chester v Chorley,LTD60,1,-265.0,4635.0
35136779,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Northampton v Wycombe,LTD60,1,100.0,4735.0
35136837,2026-01-17T15:00:00+00:00,English Sky Bet League 1,AFC Wimbledon v Doncaster,LTD60,1,100.0,4835.0
35151172,2026-01-17T15:00:00+00:00,English National League North,Macclesfield v Oxford City,LTD60,1,100.0,4935.0
35136918,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Leyton Orient v Reading,LTD60,1,100.0,5035.0
35151175,2026-01-17T15:00:00+00:00,English National League North,Bedford Town v Southport,LTD60,1,100.0,5135.0
35136824,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Exeter v Stevenage,LTD60,1,100.0,5235.0
35151206,2026-01-17T15:00:00+00:00,English National League North,Spennymoor Town v Radcliffe Borough,LTD60,1,100.0,5335.0
35136884,2026-01-17T15:00:00+00:00,English Sky Bet League 1,Peterborough v Plymouth,LTD60,1,100.0,5435.0
35151194,2026-01-17T15:00:00+00:00,English National League North,Kidderminster v Worksop Town,LTD60,1,-350.0,5085.0
35151186,2026-01-17T15:00:00+00:00,English National League North,South Shields v Leamington,LTD60,1,0.0,5085.0
35151171,2026-01-17T15:00:00+00:00,English National League North,AFC Fylde v Scarborough Athletic,LTD60,1,100.0,5185.0
35151193,2026-01-17T15:00:00+00:00,English National League North,Kings Lynn v Hereford FC,LTD60,1,-300.0,4885.0
35151170,2026-01-17T15:00:00+00:00,English National League North,Darlington v Alfreton Town,LTD60,1,100.0,4985.0
35152510,2026-01-17T15:10:00+00:00,Saudi Professional League,Al-Kholood Club v Al Ahli,LTD60,1,100.0,5085.0
35108747,2026-01-17T15:30:00+00:00,German 3 Liga,Alemannia Aachen v VfL Osnabruck,LTD60,1,100.0,5185.0
35152039,2026-01-17T15:45:00+00:00,UAE Arabian Gulf League,Al Ain v Al Wahda (Abu Dhabi),LTD60,1,-330.0,4855.0
35079853,2026-01-17T16:00:00+00:00,French Ligue 1,Lens v Auxerre,LTD60,1,200.0,5055.0
35106479,2026-01-17T17:00:00+00:00,Swiss Super League,Luzern v Lugano,LTD60,1,100.0,5155.0
35143937,2026-01-17T17:00:00+00:00,Cypriot 1st Division,Olympiakos Nicosia FC v Pafos FC,LTD60,1,200.0,5355.0
35152508,2026-01-17T17:30:00+00:00,Saudi Professional League,Al Nassr v Al-Shabab (KSA),LTD60,1,100.0,5455.0
35079872,2026-01-17T18:00:00+00:00,French Ligue 1,Toulouse v Nice,LTD60,1,100.0,5555.0
35079727,2026-01-17T19:30:00+00:00,German Bundesliga 2,Hertha Berlin v Schalke 04,LTD60,1,-245.00000000000003,5310.0
35106474,2026-01-17T19:30:00+00:00,Swiss Super League,Young Boys v Lausanne,LTD60,1,100.0,5410.0
35079905,2026-01-17T20:05:00+00:00,French Ligue 1,Angers v Marseille,LTD60,1,100.0,5510.0
35140613,2026-01-17T23:00:00+00:00,Mexican Liga MX,Necaxa v Atlas,LTD60,1,100.0,5610.0
35140610,2026-01-17T23:07:00+00:00,Mexican Liga MX,Guadalajara v Queretaro,LTD60,1,100.0,5710.0
35140782,2026-01-18T01:00:00+00:00,Mexican Liga MX,Tigres v Toluca,LTD60,1,-265.0,5445.0
35140858,2026-01-18T03:05:00+00:00,Mexican Liga MX,Cruz Azul v Puebla,LTD60,1,100.0,5545.0
35140853,2026-01-18T03:06:00+00:00,Mexican Liga MX,Tijuana v Atletico San Luis,LTD60,1,-285.0,5260.0
35161942,2026-01-18T11:30:00+00:00,Singapore Premier League,Geylang International v Lion City Sailors FC,LTD60,1,100.0,5360.0
35161952,2026-01-18T11:30:00+00:00,Singapore Premier League,Balestier Khalsa v Hougang Utd,LTD60,1,100.0,5460.0
35079724,2026-01-18T12:30:00+00:00,German Bundesliga 2,Kaiserslautern v Hannover,LTD60,1,100.0,5560.0
35079542,2026-01-18T12:30:00+00:00,German Bundesliga 2,Bochum v SV Darmstadt,LTD60,1,-254.99999999999997,5305.0
35108744,2026-01-18T12:30:00+00:00,German 3 Liga,Stuttgart II v Duisburg,LTD60,1,100.0,5405.0
35079550,2026-01-18T12:30:00+00:00,German Bundesliga 2,Holstein Kiel v Paderborn,LTD60,1,100.0,5505.0
35106481,2026-01-18T13:00:00+00:00,Swiss Super League,Servette v FC Zurich,LTD60,1,-340.00000000000006,5165.0
35157484,2026-01-18T13:05:00+00:00,UAE Arabian Gulf League,Bani Yas v Al Bataeh,LTD60,1,-275.0,4890.0
35079865,2026-01-18T14:00:00+00:00,French Ligue 1,Strasbourg v Metz,LTD60,1,100.0,4990.0
35141154,2026-01-18T14:00:00+00:00,Cypriot 1st Division,Omonia v Anorthosis,LTD60,1,100.0,5090.0
35080498,2026-01-18T15:00:00+00:00,Greek Super League,Athlitiki Enosi Larissa v Aris,LTD60,1,100.0,5190.0
35143935,2026-01-18T15:00:00+00:00,Cypriot 1st Division,AEK Larnaca v Digenis Ypsona,LTD60,1,0.0,5190.0
35151911,2026-01-18T15:15:00+00:00,Saudi Professional League,Al-Hazm (KSA) v Al-Quadisiya (KSA),LTD60,1,100.0,5290.0
35106482,2026-01-18T15:30:00+00:00,Swiss Super League,Grasshoppers Zurich v Thun,LTD60,1,100.0,5390.0
35108858,2026-01-18T15:30:00+00:00,German 3 Liga,Schweinfurt v Viktoria Koln,LTD60,1,100.0,5490.0
35157483,2026-01-18T15:45:00+00:00,UAE Arabian Gulf League,Al Sharjah v Al-Ittihad Kalba,LTD60,1,100.0,5590.0
35079899,2026-01-18T16:15:00+00:00,French Ligue 1,Nantes v Paris FC,LTD60,1,100.0,5690.0
35079858,2026-01-18T16:15:00+00:00,French Ligue 1,Rennes v Le Havre,LTD60,1,-496.0,5194.0
